VGS,VBS,ID1,ID2
-5,0,-0.0010613,-0.0010627
-4.99,0,-0.0010564,-0.0010581
-4.98,0,-0.0010515,-0.0010528
-4.97,0,-0.0010467,-0.0010482
-4.96,0,-0.0010419,-0.0010434
-4.95,0,-0.0010374,-0.0010388
-4.94,0,-0.0010326,-0.0010342
-4.93,0,-0.0010277,-0.001029
-4.92,0,-0.0010229,-0.0010246
-4.91,0,-0.0010181,-0.0010198
-4.9,0,-0.0010137,-0.0010151
-4.89,0,-0.0010089,-0.0010105
-4.88,0,-0.0010045,-0.0010057
-4.87,0,-0.00099886,-0.0010008
-4.86,0,-0.00099427,-0.00099568
-4.85,0,-0.00098967,-0.00099111
-4.84,0,-0.00098507,-0.00098651
-4.83,0,-0.00098048,-0.00098187
-4.82,0,-0.00097553,-0.00097693
-4.81,0,-0.00097093,-0.00097235
-4.8,0,-0.00096635,-0.00096783
-4.79,0,-0.0009618,-0.00096322
-4.78,0,-0.00095725,-0.0009587
-4.77,0,-0.00095227,-0.00095376
-4.76,0,-0.00094773,-0.00094919
-4.75,0,-0.00094326,-0.00094465
-4.74,0,-0.00093874,-0.00094017
-4.73,0,-0.00093417,-0.00093563
-4.72,0,-0.00092933,-0.00093069
-4.71,0,-0.00092483,-0.00092619
-4.7,0,-0.00092031,-0.00092167
-4.69,0,-0.00091581,-0.00091717
-4.68,0,-0.00091137,-0.00091266
-4.67,0,-0.00090655,-0.00090785
-4.66,0,-0.00090203,-0.00090341
-4.65,0,-0.00089758,-0.0008989
-4.64,0,-0.00089314,-0.00089443
-4.63,0,-0.00088865,-0.00088997
-4.62,0,-0.00088418,-0.00088553
-4.61,0,-0.00087943,-0.00088069
-4.6,0,-0.00087501,-0.00087634
-4.59,0,-0.00087057,-0.0008719
-4.58,0,-0.00086612,-0.00086745
-4.57,0,-0.00086173,-0.00086302
-4.56,0,-0.00085701,-0.00085829
-4.55,0,-0.00085261,-0.00085393
-4.54,0,-0.00084821,-0.00084949
-4.53,0,-0.00084384,-0.00084514
-4.52,0,-0.00083944,-0.00084077
-4.51,0,-0.0008347,-0.00083603
-4.5,0,-0.00083042,-0.00083165
-4.49,0,-0.00082608,-0.00082733
-4.48,0,-0.00082167,-0.00082298
-4.47,0,-0.00081738,-0.00081861
-4.46,0,-0.00081271,-0.00081393
-4.45,0,-0.00080841,-0.00080961
-4.44,0,-0.00080406,-0.00080533
-4.43,0,-0.00079974,-0.00080097
-4.42,0,-0.00079548,-0.00079666
-4.41,0,-0.00079085,-0.00079207
-4.4,0,-0.00078655,-0.00078775
-4.39,0,-0.00078232,-0.00078344
-4.38,0,-0.00077804,-0.00077919
-4.37,0,-0.00077373,-0.00077496
-4.36,0,-0.00076922,-0.00077036
-4.35,0,-0.00076495,-0.00076609
-4.34,0,-0.00076072,-0.00076185
-4.33,0,-0.00075643,-0.00075758
-4.32,0,-0.00075224,-0.00075337
-4.31,0,-0.00074805,-0.00074918
-4.3,0,-0.00074348,-0.00074465
-4.29,0,-0.00073926,-0.00074043
-4.28,0,-0.00073508,-0.0007362
-4.27,0,-0.0007309,-0.00073203
-4.26,0,-0.00072669,-0.00072787
-4.25,0,-0.00072222,-0.00072332
-4.24,0,-0.00071805,-0.00071916
-4.23,0,-0.00071387,-0.00071503
-4.22,0,-0.00070969,-0.00071083
-4.21,0,-0.00070556,-0.00070669
-4.2,0,-0.00070114,-0.00070225
-4.19,0,-0.00069698,-0.0006981
-4.18,0,-0.00069289,-0.00069396
-4.17,0,-0.00068882,-0.00068983
-4.16,0,-0.00068469,-0.00068579
-4.15,0,-0.00068027,-0.00068139
-4.14,0,-0.00067623,-0.00067725
-4.13,0,-0.00067215,-0.00067322
-4.12,0,-0.00066804,-0.00066915
-4.11,0,-0.00066399,-0.00066506
-4.1,0,-0.00065966,-0.00066072
-4.09,0,-0.00065562,-0.00065669
-4.08,0,-0.00065157,-0.00065267
-4.07,0,-0.00064755,-0.00064862
-4.06,0,-0.00064358,-0.0006446
-4.05,0,-0.00063957,-0.00064061
-4.04,0,-0.00063519,-0.00063626
-4.03,0,-0.00063124,-0.00063223
-4.02,0,-0.0006273,-0.00062832
-4.01,0,-0.00062328,-0.00062434
-4,0,-0.00061933,-0.00062036
-3.99,0,-0.00061508,-0.00061607
-3.98,0,-0.00061116,-0.00061214
-3.97,0,-0.00060721,-0.00060822
-3.96,0,-0.00060328,-0.00060424
-3.95,0,-0.00059936,-0.00060035
-3.94,0,-0.00059514,-0.00059614
-3.93,0,-0.00059123,-0.00059221
-3.92,0,-0.00058739,-0.00058832
-3.91,0,-0.00058351,-0.00058449
-3.9,0,-0.00057958,-0.00058059
-3.89,0,-0.00057544,-0.0005764
-3.88,0,-0.00057159,-0.00057254
-3.87,0,-0.00056773,-0.00056873
-3.86,0,-0.00056388,-0.00056488
-3.85,0,-0.00056008,-0.00056097
-3.84,0,-0.00055596,-0.00055691
-3.83,0,-0.00055213,-0.00055313
-3.82,0,-0.0005483,-0.00054927
-3.81,0,-0.00054454,-0.00054548
-3.8,0,-0.00054077,-0.00054171
-3.79,0,-0.00053666,-0.00053764
-3.78,0,-0.00053295,-0.00053388
-3.77,0,-0.00052923,-0.00053011
-3.76,0,-0.00052544,-0.00052638
-3.75,0,-0.00052167,-0.00052261
-3.74,0,-0.00051797,-0.00051885
-3.73,0,-0.000514,-0.0005149
-3.72,0,-0.00051027,-0.00051121
-3.71,0,-0.00050658,-0.00050747
-3.7,0,-0.0005029,-0.00050376
-3.69,0,-0.00049924,-0.00050012
-3.68,0,-0.00049525,-0.00049615
-3.67,0,-0.00049165,-0.00049247
-3.66,0,-0.00048799,-0.00048881
-3.65,0,-0.00048432,-0.00048518
-3.64,0,-0.00048071,-0.00048155
-3.63,0,-0.00047685,-0.00047763
-3.62,0,-0.00047326,-0.00047408
-3.61,0,-0.00046964,-0.00047048
-3.6,0,-0.00046606,-0.00046687
-3.59,0,-0.00046252,-0.0004633
-3.58,0,-0.00045865,-0.00045944
-3.57,0,-0.0004551,-0.00045591
-3.56,0,-0.00045156,-0.00045233
-3.55,0,-0.00044804,-0.00044879
-3.54,0,-0.00044448,-0.00044528
-3.53,0,-0.0004407,-0.00044149
-3.52,0,-0.00043723,-0.00043798
-3.51,0,-0.00043375,-0.00043448
-3.5,0,-0.00043022,-0.00043101
-3.49,0,-0.00042678,-0.00042754
-3.48,0,-0.00042334,-0.00042404
-3.47,0,-0.00041961,-0.00042037
-3.46,0,-0.00041614,-0.00041689
-3.45,0,-0.00041274,-0.00041346
-3.44,0,-0.00040934,-0.00041008
-3.43,0,-0.00040593,-0.00040668
-3.42,0,-0.00040225,-0.000403
-3.41,0,-0.0003989,-0.0003996
-3.4,0,-0.0003955,-0.00039622
-3.39,0,-0.00039215,-0.00039286
-3.38,0,-0.00038884,-0.00038948
-3.37,0,-0.00038524,-0.00038591
-3.36,0,-0.00038188,-0.00038257
-3.35,0,-0.00037854,-0.00037922
-3.34,0,-0.00037528,-0.00037591
-3.33,0,-0.00037199,-0.00037265
-3.32,0,-0.00036841,-0.00036911
-3.31,0,-0.00036519,-0.00036583
-3.3,0,-0.00036195,-0.00036255
-3.29,0,-0.00035866,-0.00035934
-3.28,0,-0.00035541,-0.00035611
-3.27,0,-0.00035193,-0.00035257
-3.26,0,-0.00034875,-0.00034939
-3.25,0,-0.00034551,-0.00034618
-3.24,0,-0.00034233,-0.00034297
-3.23,0,-0.00033921,-0.0003398
-3.22,0,-0.000336,-0.00033663
-3.21,0,-0.00033259,-0.00033324
-3.2,0,-0.0003295,-0.00033009
-3.19,0,-0.00032638,-0.00032695
-3.18,0,-0.00032323,-0.00032385
-3.17,0,-0.00032013,-0.00032072
-3.16,0,-0.0003168,-0.00031735
-3.15,0,-0.00031374,-0.00031433
-3.14,0,-0.00031065,-0.00031127
-3.13,0,-0.00030762,-0.00030817
-3.12,0,-0.00030459,-0.00030512
-3.11,0,-0.00030134,-0.00030187
-3.1,0,-0.00029826,-0.00029884
-3.09,0,-0.00029527,-0.00029579
-3.08,0,-0.0002923,-0.00029282
-3.07,0,-0.00028926,-0.00028985
-3.06,0,-0.00028606,-0.00028662
-3.05,0,-0.00028315,-0.00028365
-3.04,0,-0.00028019,-0.00028073
-3.03,0,-0.00027725,-0.00027782
-3.02,0,-0.00027435,-0.00027485
-3.01,0,-0.00027126,-0.00027172
-3,0,-0.00026834,-0.00026888
-2.99,0,-0.00026544,-0.00026597
-2.98,0,-0.00026259,-0.00026307
-2.97,0,-0.00025972,-0.00026023
-2.96,0,-0.00025667,-0.00025717
-2.95,0,-0.00025386,-0.00025434
-2.94,0,-0.00025108,-0.00025149
-2.93,0,-0.00024824,-0.00024873
-2.92,0,-0.00024546,-0.00024593
-2.91,0,-0.00024269,-0.00024312
-2.9,0,-0.00023976,-0.00024018
-2.89,0,-0.00023695,-0.00023747
-2.88,0,-0.0002342,-0.00023469
-2.87,0,-0.00023153,-0.00023193
-2.86,0,-0.00022881,-0.00022926
-2.85,0,-0.00022589,-0.00022637
-2.84,0,-0.00022323,-0.00022368
-2.83,0,-0.0002206,-0.00022099
-2.82,0,-0.00021793,-0.00021833
-2.81,0,-0.00021528,-0.00021571
-2.8,0,-0.00021251,-0.00021285
-2.79,0,-0.0002099,-0.00021028
-2.78,0,-0.00020725,-0.00020768
-2.77,0,-0.00020469,-0.00020507
-2.76,0,-0.00020215,-0.00020249
-2.75,0,-0.00019939,-0.00019978
-2.74,0,-0.00019683,-0.00019723
-2.73,0,-0.00019435,-0.00019471
-2.72,0,-0.00019182,-0.00019217
-2.71,0,-0.00018932,-0.00018971
-2.7,0,-0.00018665,-0.00018704
-2.69,0,-0.00018419,-0.00018452
-2.68,0,-0.00018175,-0.00018207
-2.67,0,-0.0001793,-0.00017965
-2.66,0,-0.00017688,-0.00017718
-2.65,0,-0.00017448,-0.00017478
-2.64,0,-0.00017187,-0.00017222
-2.63,0,-0.00016948,-0.00016984
-2.62,0,-0.00016717,-0.00016746
-2.61,0,-0.00016483,-0.00016512
-2.6,0,-0.00016246,-0.00016282
-2.59,0,-0.00015998,-0.0001603
-2.58,0,-0.0001577,-0.00015797
-2.57,0,-0.0001554,-0.00015572
-2.56,0,-0.00015312,-0.00015347
-2.55,0,-0.0001509,-0.00015121
-2.54,0,-0.00014848,-0.00014874
-2.53,0,-0.00014623,-0.00014654
-2.52,0,-0.00014402,-0.00014434
-2.51,0,-0.00014188,-0.00014211
-2.5,0,-0.00013969,-0.00013997
-2.49,0,-0.00013731,-0.00013765
-2.48,0,-0.0001352,-0.00013545
-2.47,0,-0.0001331,-0.00013332
-2.46,0,-0.00013098,-0.00013123
-2.45,0,-0.00012882,-0.00012916
-2.44,0,-0.00012666,-0.00012687
-2.43,0,-0.00012457,-0.0001248
-2.42,0,-0.00012248,-0.00012276
-2.41,0,-0.00012047,-0.00012072
-2.4,0,-0.00011848,-0.00011867
-2.39,0,-0.00011631,-0.00011653
-2.38,0,-0.0001143,-0.00011456
-2.37,0,-0.00011233,-0.00011256
-2.36,0,-0.00011042,-0.00011061
-2.35,0,-0.00010845,-0.00010869
-2.34,0,-0.00010651,-0.00010675
-2.33,0,-0.00010449,-0.00010468
-2.32,0,-0.00010262,-0.00010284
-2.31,0,-0.00010072,-0.00010095
-2.3,0,-0.000098845,-0.000099034
-2.29,0,-0.000096991,-0.000097222
-2.28,0,-0.000095036,-0.000095218
-2.27,0,-0.000093261,-0.000093411
-2.26,0,-0.000091461,-0.000091653
-2.25,0,-0.000089668,-0.000089883
-2.24,0,-0.000087948,-0.000088109
-2.23,0,-0.000086086,-0.00008625
-2.22,0,-0.000084344,-0.000084554
-2.21,0,-0.000082646,-0.000082835
-2.2,0,-0.000080986,-0.00008112
-2.19,0,-0.000079315,-0.000079485
-2.18,0,-0.000077518,-0.000077717
-2.17,0,-0.000075907,-0.000076053
-2.16,0,-0.000074311,-0.00007443
-2.15,0,-0.000072682,-0.000072868
-2.14,0,-0.000071101,-0.000071279
-2.13,0,-0.000069451,-0.000069567
-2.12,0,-0.000067911,-0.000068034
-2.11,0,-0.000066355,-0.000066529
-2.1,0,-0.000064849,-0.000064994
-2.09,0,-0.000063385,-0.000063479
-2.08,0,-0.000061903,-0.000062048
-2.07,0,-0.000060309,-0.000060492
-2.06,0,-0.000058913,-0.000059024
-2.05,0,-0.000057493,-0.000057593
-2.04,0,-0.000056057,-0.000056224
-2.03,0,-0.000054677,-0.000054838
-2.02,0,-0.000053242,-0.000053323
-2.01,0,-0.000051883,-0.000051995
-2,0,-0.000050519,-0.000050697
-1.99,0,-0.000049228,-0.000049351
-1.98,0,-0.000047967,-0.000048041
-1.97,0,-0.000046554,-0.000046704
-1.96,0,-0.000045296,-0.000045458
-1.95,0,-0.00004409,-0.000044176
-1.94,0,-0.000042883,-0.00004296
-1.93,0,-0.000041639,-0.000041791
-1.92,0,-0.000040374,-0.000040489
-1.91,0,-0.000039234,-0.000039295
-1.9,0,-0.000038073,-0.000038176
-1.89,0,-0.000036915,-0.000037059
-1.88,0,-0.000035837,-0.000035915
-1.87,0,-0.000034677,-0.000034725
-1.86,0,-0.00003357,-0.000033678
-1.85,0,-0.000032504,-0.000032625
-1.84,0,-0.000031507,-0.000031561
-1.83,0,-0.000030483,-0.000030554
-1.82,0,-0.000029451,-0.000029578
-1.81,0,-0.000028415,-0.000028499
-1.8,0,-0.000027477,-0.000027512
-1.79,0,-0.000026503,-0.000026603
-1.78,0,-0.000025571,-0.000025682
-1.77,0,-0.000024695,-0.000024739
-1.76,0,-0.000023737,-0.000023778
-1.75,0,-0.000022829,-0.000022935
-1.74,0,-0.000022002,-0.000022082
-1.73,0,-0.000021195,-0.000021211
-1.72,0,-0.000020355,-0.000020418
-1.71,0,-0.000019484,-0.000019579
-1.7,0,-0.000018733,-0.000018768
-1.69,0,-0.000017987,-0.000017999
-1.68,0,-0.000017205,-0.000017283
-1.67,0,-0.000016491,-0.000016569
-1.66,0,-0.000015765,-0.000015776
-1.65,0,-0.000015052,-0.000015088
-1.64,0,-0.000014359,-0.000014454
-1.63,0,-0.000013741,-0.000013779
-1.62,0,-0.000013116,-0.000013118
-1.61,0,-0.000012414,-0.000012477
-1.6,0,-0.00001182,-0.000011895
-1.59,0,-0.000011275,-0.000011287
-1.58,0,-0.000010695,-0.000010711
-1.57,0,-0.000010118,-0.000010194
-1.56,0,-0.0000095797,-0.000009586
-1.55,0,-0.0000090347,-0.0000091064
-1.54,0,-0.0000085642,-0.0000086164
-1.53,0,-0.0000081106,-0.0000081059
-1.52,0,-0.0000076178,-0.0000076385
-1.51,0,-0.0000071644,-0.000007226
-1.5,0,-0.0000067358,-0.0000067598
-1.49,0,-0.0000063339,-0.0000063144
-1.48,0,-0.0000059032,-0.0000059398
-1.47,0,-0.000005531,-0.0000055847
-1.46,0,-0.0000052013,-0.0000051917
-1.45,0,-0.0000048109,-0.0000048045
-1.44,0,-0.0000044557,-0.0000045068
-1.43,0,-0.0000041647,-0.000004198
-1.42,0,-0.000003879,-0.0000038599
-1.41,0,-0.0000035621,-0.0000035771
-1.4,0,-0.0000032626,-0.0000033197
-1.39,0,-0.0000030383,-0.0000030416
-1.38,0,-0.0000027898,-0.0000027712
-1.37,0,-0.0000025288,-0.0000025671
-1.36,0,-0.0000023288,-0.0000023656
-1.35,0,-0.0000021353,-0.0000021166
-1.34,0,-0.0000019246,-0.000001916
-1.33,0,-0.0000017251,-0.0000017699
-1.32,0,-0.0000015904,-0.0000016005
-1.31,0,-0.0000014471,-0.0000014136
-1.3,0,-0.0000012592,-0.0000012739
-1.29,0,-0.0000011315,-0.000001168
-1.28,0,-0.0000010369,-0.0000010257
-1.27,0,-0.00000091568,-0.00000093179
-1.26,0,-0.00000082544,-0.00000079328
-1.25,0,-0.00000069986,-0.00000070538
-1.24,0,-0.00000060277,-0.00000064812
-1.23,0,-0.0000005589,-0.00000055162
-1.22,0,-0.00000048605,-0.00000045662
-1.21,0,-0.00000038799,-0.0000004194
-1.2,0,-0.00000035522,-0.00000038086
-1.19,0,-0.00000032559,-0.00000029652
-1.18,0,-0.00000025611,-0.00000024432
-1.17,0,-0.00000020315,-0.00000023883
-1.16,0,-0.00000020049,-0.00000020297
-1.15,0,-0.00000018146,-0.00000014182
-1.14,0,-0.00000011909,-0.0000001289
-1.13,0,-0.00000012722,-0.00000013396
-1.12,0,-0.0000001049,-0.00000009515
-1.11,0,-0.000000089155,-0.000000098936
-1.1,0,-0.000000077657,-0.000000067218
-1.09,0,-0.000000029128,-0.000000033013
-1.08,0,-0.000000049338,-0.000000058222
-1.07,0,-0.000000054556,-0.000000044538
