VGS,VBS,ID1,ID2
0,0,0.000000034194,0.000000027926
0.01,0,-0.00000000588,-0.000000034255
0.02,0,-0.000000053565,0.000000011093
0.03,0,0.000000026722,0.000000044129
0.04,0,0.000000011386,-0.000000027035
0.05,0,-0.000000045784,-0.000000009249
0.06,0,0.000000032901,0.000000048462
0.07,0,-0.000000002652,-0.000000032265
0.08,0,-0.000000053727,0.000000006963
0.09,0,0.000000024974,0.000000047649
0.1,0,0.000000014936,-0.000000023338
0.11,0,-0.000000041991,-0.000000013543
0.12,0,0.00000003217,0.00000004678
0.13,0,0.000000001563,-0.000000031269
0.14,0,-0.000000051474,0.000000002038
0.15,0,0.000000024756,0.000000048868
0.16,0,0.000000017615,-0.000000021213
0.17,0,-0.000000038372,-0.000000017849
0.18,0,0.000000031241,0.000000043627
0.19,0,0.000000005213,-0.000000030447
0.2,0,-0.000000049569,-0.000000003233
0.21,0,0.000000036432,0.000000048145
0.22,0,-0.000000009139,-0.000000020387
0.23,0,-0.000000050679,-0.000000021291
0.24,0,0.000000029271,0.000000039942
0.25,0,0.000000008376,-0.000000028195
0.26,0,-0.000000048733,-0.000000007542
0.27,0,0.000000034316,0.000000048347
0.28,0,-0.000000006003,-0.000000033135
0.29,0,-0.000000053319,0.000000008728
0.3,0,0.000000026979,0.000000046076
0.31,0,0.000000011198,-0.000000025085
0.32,0,-0.000000045724,-0.000000011557
0.33,0,0.000000033026,0.000000047632
0.34,0,-0.000000002786,-0.00000003176
0.35,0,-0.000000053887,0.000000004273
0.36,0,0.000000025091,0.000000048638
0.37,0,0.000000014722,-0.000000021788
0.38,0,-0.000000042259,-0.000000016311
0.39,0,0.000000032442,0.000000044715
0.4,0,0.000000001218,-0.000000031008
0.41,0,-0.000000051633,-0.00000000104
0.42,0,0.00000002492,0.000000048214
0.43,0,0.000000017586,-0.000000020875
0.44,0,-0.000000038318,-0.00000001997
0.45,0,0.000000031289,0.000000040966
0.46,0,0.000000005195,-0.000000029067
0.47,0,-0.000000049274,-0.000000005682
0.48,0,0.000000024399,0.000000048223
0.49,0,0.000000020087,-0.000000033554
0.5,0,-0.000000035587,0.000000011089
0.51,0,0.000000030241,0.000000045046
0.52,0,0.000000008852,-0.00000002557
0.53,0,-0.000000047855,-0.0000000087
0.54,0,0.000000035861,0.000000049345
0.55,0,-0.000000004561,-0.000000030205
0.56,0,-0.000000051091,0.000000008599
0.57,0,0.000000029857,0.00000005044
0.58,0,0.000000014478,-0.000000019162
0.59,0,-0.000000041546,-0.000000009764
0.6,0,0.000000038786,0.000000051874
0.61,0,0.000000004605,-0.000000023772
0.62,0,-0.000000044519,0.000000010695
0.63,0,0.000000037125,0.000000060633
0.64,0,0.000000030066,-0.000000033965
0.65,0,-0.000000023709,0.000000043512
0.66,0,0.000000056941,0.000000044711
0.67,0,0.000000031638,0.000000003774
0.68,0,0.000000011069,0.000000074824
0.69,0,0.000000084896,0.000000036808
0.7,0,0.000000048018,0.000000012274
0.71,0,0.000000025715,0.000000103257
0.72,0,0.000000113741,0.000000067723
0.73,0,0.00000009137,0.0000001518
0.74,0,0.00000013481,0.00000010828
0.75,0,0.00000011269,0.00000012475
0.76,0,0.00000020167,0.0000002172
0.77,0,0.00000026154,0.00000022737
0.78,0,0.00000023482,0.0000002216
0.79,0,0.00000025032,0.00000029642
0.8,0,0.00000036834,0.00000039424
0.81,0,0.0000004174,0.00000038066
0.82,0,0.00000041402,0.00000039762
0.83,0,0.00000050425,0.00000053732
0.84,0,0.00000062065,0.00000060691
0.85,0,0.00000064662,0.00000063289
0.86,0,0.0000006845,0.00000071979
0.87,0,0.00000084433,0.00000085699
0.88,0,0.00000096085,0.00000091824
0.89,0,0.00000099188,0.00000097034
0.9,0,0.00000109842,0.00000114511
0.91,0,0.0000012872,0.0000011923
0.92,0,0.0000013369,0.0000013881
0.93,0,0.000001466,0.0000014867
0.94,0,0.0000016552,0.0000015639
0.95,0,0.0000017477,0.0000017873
0.96,0,0.0000018706,0.0000019299
