$ Aurora File: n/a        Date:   Misc: 
$ Atem File: p2.gtr
2.500000e+00   -0.000000e+00   5.000000e-02   1.229250e-05
2.450000e+00   -0.000000e+00   5.000000e-02   1.179750e-05
2.400000e+00   -0.000000e+00   5.000000e-02   1.131450e-05
2.350000e+00   -0.000000e+00   5.000000e-02   1.081800e-05
2.300000e+00   -0.000000e+00   5.000000e-02   1.030950e-05
2.250000e+00   -0.000000e+00   5.000000e-02   9.809850e-06
2.200000e+00   -0.000000e+00   5.000000e-02   9.299500e-06
2.150000e+00   -0.000000e+00   5.000000e-02   8.785950e-06
2.100000e+00   -0.000000e+00   5.000000e-02   8.271550e-06
2.050000e+00   -0.000000e+00   5.000000e-02   7.746350e-06
2.000000e+00   -0.000000e+00   5.000000e-02   7.221450e-06
1.950000e+00   -0.000000e+00   5.000000e-02   6.695150e-06
1.900000e+00   -0.000000e+00   5.000000e-02   6.164050e-06
1.850000e+00   -0.000000e+00   5.000000e-02   5.637200e-06
1.800000e+00   -0.000000e+00   5.000000e-02   5.110150e-06
1.750000e+00   -0.000000e+00   5.000000e-02   4.587250e-06
1.700000e+00   -0.000000e+00   5.000000e-02   4.066300e-06
1.650000e+00   -0.000000e+00   5.000000e-02   3.556750e-06
1.600000e+00   -0.000000e+00   5.000000e-02   3.058300e-06
1.550000e+00   -0.000000e+00   5.000000e-02   2.572150e-06
1.500000e+00   -0.000000e+00   5.000000e-02   2.114000e-06
1.450000e+00   -0.000000e+00   5.000000e-02   1.676800e-06
1.400000e+00   -0.000000e+00   5.000000e-02   1.281250e-06
1.350000e+00   -0.000000e+00   5.000000e-02   9.248500e-07
1.300000e+00   -0.000000e+00   5.000000e-02   6.252300e-07
1.250000e+00   -0.000000e+00   5.000000e-02   3.898750e-07
1.200000e+00   -0.000000e+00   5.000000e-02   2.230400e-07
1.150000e+00   -0.000000e+00   5.000000e-02   1.111750e-07
1.100000e+00   -0.000000e+00   5.000000e-02   5.641350e-08
1.050000e+00   -0.000000e+00   5.000000e-02   2.801050e-08
1.000000e+00   -0.000000e+00   5.000000e-02   2.391150e-08
9.500000e-01   -0.000000e+00   5.000000e-02   1.523000e-09
9.000000e-01   -0.000000e+00   5.000000e-02   4.934500e-09
8.500000e-01   -0.000000e+00   5.000000e-02   3.670000e-10
8.000000e-01   -0.000000e+00   5.000000e-02   8.935000e-10
7.500000e-01   -0.000000e+00   5.000000e-02   1.850000e-11
7.000000e-01   -0.000000e+00   5.000000e-02   -1.350000e-10
6.500000e-01   -0.000000e+00   5.000000e-02   -1.261450e-08
6.000000e-01   -0.000000e+00   5.000000e-02   1.512200e-08
5.500000e-01   -0.000000e+00   5.000000e-02   -1.113500e-09
5.000000e-01   -0.000000e+00   5.000000e-02   9.250000e-11
4.500000e-01   -0.000000e+00   5.000000e-02   4.255000e-10
4.000000e-01   -0.000000e+00   5.000000e-02   3.038500e-09
3.500000e-01   -0.000000e+00   5.000000e-02   -1.948850e-08
3.000000e-01   -0.000000e+00   5.000000e-02   1.500700e-08
2.500000e-01   -0.000000e+00   5.000000e-02   9.293500e-09
2.000000e-01   -0.000000e+00   5.000000e-02   7.680000e-10
1.500000e-01   -0.000000e+00   5.000000e-02   -3.620000e-10
1.000000e-01   -0.000000e+00   5.000000e-02   -1.927600e-08
5.000000e-02   -0.000000e+00   5.000000e-02   -4.595000e-10
-0.000000e+00   -0.000000e+00   5.000000e-02   1.844400e-08
5.000000e+00   -5.000000e-01   5.000000e-02   2.932500e-05
4.950000e+00   -5.000000e-01   5.000000e-02   2.901600e-05
4.900000e+00   -5.000000e-01   5.000000e-02   2.874750e-05
4.850000e+00   -5.000000e-01   5.000000e-02   2.842150e-05
4.800000e+00   -5.000000e-01   5.000000e-02   2.813300e-05
4.750000e+00   -5.000000e-01   5.000000e-02   2.783750e-05
4.700000e+00   -5.000000e-01   5.000000e-02   2.751050e-05
4.650000e+00   -5.000000e-01   5.000000e-02   2.722700e-05
4.600000e+00   -5.000000e-01   5.000000e-02   2.690250e-05
4.550000e+00   -5.000000e-01   5.000000e-02   2.658950e-05
4.500000e+00   -5.000000e-01   5.000000e-02   2.628800e-05
4.450000e+00   -5.000000e-01   5.000000e-02   2.593500e-05
4.400000e+00   -5.000000e-01   5.000000e-02   2.562900e-05
4.350000e+00   -5.000000e-01   5.000000e-02   2.529500e-05
4.300000e+00   -5.000000e-01   5.000000e-02   2.495350e-05
4.250000e+00   -5.000000e-01   5.000000e-02   2.465100e-05
4.200000e+00   -5.000000e-01   5.000000e-02   2.427550e-05
4.150000e+00   -5.000000e-01   5.000000e-02   2.394750e-05
4.100000e+00   -5.000000e-01   5.000000e-02   2.361300e-05
4.050000e+00   -5.000000e-01   5.000000e-02   2.324950e-05
4.000000e+00   -5.000000e-01   5.000000e-02   2.292000e-05
3.950000e+00   -5.000000e-01   5.000000e-02   2.256350e-05
3.900000e+00   -5.000000e-01   5.000000e-02   2.218250e-05
3.850000e+00   -5.000000e-01   5.000000e-02   2.184050e-05
3.800000e+00   -5.000000e-01   5.000000e-02   2.144950e-05
3.750000e+00   -5.000000e-01   5.000000e-02   2.109350e-05
3.700000e+00   -5.000000e-01   5.000000e-02   2.072300e-05
3.650000e+00   -5.000000e-01   5.000000e-02   2.032800e-05
3.600000e+00   -5.000000e-01   5.000000e-02   1.997400e-05
3.550000e+00   -5.000000e-01   5.000000e-02   1.956450e-05
3.500000e+00   -5.000000e-01   5.000000e-02   1.918000e-05
3.450000e+00   -5.000000e-01   5.000000e-02   1.879850e-05
3.400000e+00   -5.000000e-01   5.000000e-02   1.837400e-05
3.350000e+00   -5.000000e-01   5.000000e-02   1.798850e-05
3.300000e+00   -5.000000e-01   5.000000e-02   1.757750e-05
3.250000e+00   -5.000000e-01   5.000000e-02   1.715300e-05
3.200000e+00   -5.000000e-01   5.000000e-02   1.676200e-05
3.150000e+00   -5.000000e-01   5.000000e-02   1.631900e-05
3.100000e+00   -5.000000e-01   5.000000e-02   1.590150e-05
3.050000e+00   -5.000000e-01   5.000000e-02   1.547700e-05
3.000000e+00   -5.000000e-01   5.000000e-02   1.502350e-05
2.950000e+00   -5.000000e-01   5.000000e-02   1.460900e-05
2.900000e+00   -5.000000e-01   5.000000e-02   1.414350e-05
2.850000e+00   -5.000000e-01   5.000000e-02   1.369800e-05
2.800000e+00   -5.000000e-01   5.000000e-02   1.326300e-05
2.750000e+00   -5.000000e-01   5.000000e-02   1.278150e-05
2.700000e+00   -5.000000e-01   5.000000e-02   1.233300e-05
2.650000e+00   -5.000000e-01   5.000000e-02   1.186000e-05
2.600000e+00   -5.000000e-01   5.000000e-02   1.137000e-05
2.550000e+00   -5.000000e-01   5.000000e-02   1.092150e-05
2.500000e+00   -5.000000e-01   5.000000e-02   1.042250e-05
2.450000e+00   -5.000000e-01   5.000000e-02   9.951800e-06
2.400000e+00   -5.000000e-01   5.000000e-02   9.449200e-06
2.350000e+00   -5.000000e-01   5.000000e-02   8.949600e-06
2.300000e+00   -5.000000e-01   5.000000e-02   8.461050e-06
2.250000e+00   -5.000000e-01   5.000000e-02   7.937050e-06
2.200000e+00   -5.000000e-01   5.000000e-02   7.453000e-06
2.150000e+00   -5.000000e-01   5.000000e-02   6.920050e-06
2.100000e+00   -5.000000e-01   5.000000e-02   6.422900e-06
2.050000e+00   -5.000000e-01   5.000000e-02   5.904200e-06
2.000000e+00   -5.000000e-01   5.000000e-02   5.383000e-06
1.950000e+00   -5.000000e-01   5.000000e-02   4.885800e-06
1.900000e+00   -5.000000e-01   5.000000e-02   4.355100e-06
1.850000e+00   -5.000000e-01   5.000000e-02   3.871350e-06
1.800000e+00   -5.000000e-01   5.000000e-02   3.357300e-06
1.750000e+00   -5.000000e-01   5.000000e-02   2.883200e-06
1.700000e+00   -5.000000e-01   5.000000e-02   2.413050e-06
1.650000e+00   -5.000000e-01   5.000000e-02   1.958500e-06
1.600000e+00   -5.000000e-01   5.000000e-02   1.558800e-06
1.550000e+00   -5.000000e-01   5.000000e-02   1.155850e-06
1.500000e+00   -5.000000e-01   5.000000e-02   8.211200e-07
1.450000e+00   -5.000000e-01   5.000000e-02   5.618250e-07
1.400000e+00   -5.000000e-01   5.000000e-02   3.256350e-07
1.350000e+00   -5.000000e-01   5.000000e-02   1.797200e-07
1.300000e+00   -5.000000e-01   5.000000e-02   7.875750e-08
1.250000e+00   -5.000000e-01   5.000000e-02   3.864200e-08
1.200000e+00   -5.000000e-01   5.000000e-02   2.532500e-08
1.150000e+00   -5.000000e-01   5.000000e-02   1.565000e-09
1.100000e+00   -5.000000e-01   5.000000e-02   -1.660550e-08
1.050000e+00   -5.000000e-01   5.000000e-02   -1.790000e-10
1.000000e+00   -5.000000e-01   5.000000e-02   -8.988500e-09
9.500000e-01   -5.000000e-01   5.000000e-02   -2.205000e-10
9.000000e-01   -5.000000e-01   5.000000e-02   -1.240000e-10
8.500000e-01   -5.000000e-01   5.000000e-02   1.853150e-08
8.000000e-01   -5.000000e-01   5.000000e-02   -2.415000e-10
7.500000e-01   -5.000000e-01   5.000000e-02   1.858500e-08
7.000000e-01   -5.000000e-01   5.000000e-02   -5.810000e-10
6.500000e-01   -5.000000e-01   5.000000e-02   -1.168000e-08
6.000000e-01   -5.000000e-01   5.000000e-02   1.861700e-08
5.500000e-01   -5.000000e-01   5.000000e-02   -9.405000e-10
5.000000e-01   -5.000000e-01   5.000000e-02   -2.585000e-10
4.500000e-01   -5.000000e-01   5.000000e-02   1.135000e-10
4.000000e-01   -5.000000e-01   5.000000e-02   1.928800e-08
3.500000e-01   -5.000000e-01   5.000000e-02   2.900000e-11
3.000000e-01   -5.000000e-01   5.000000e-02   -1.233100e-08
2.500000e-01   -5.000000e-01   5.000000e-02   1.814900e-08
2.000000e-01   -5.000000e-01   5.000000e-02   -1.897150e-08
1.500000e-01   -5.000000e-01   5.000000e-02   -1.787650e-08
1.000000e-01   -5.000000e-01   5.000000e-02   1.917600e-08
5.000000e-02   -5.000000e-01   5.000000e-02   2.826500e-09
-0.000000e+00   -5.000000e-01   5.000000e-02   -6.910000e-10
5.000000e+00   -1.000000e+00   5.000000e-02   2.794700e-05
4.950000e+00   -1.000000e+00   5.000000e-02   2.765000e-05
4.900000e+00   -1.000000e+00   5.000000e-02   2.735700e-05
4.850000e+00   -1.000000e+00   5.000000e-02   2.705950e-05
4.800000e+00   -1.000000e+00   5.000000e-02   2.674300e-05
4.750000e+00   -1.000000e+00   5.000000e-02   2.644000e-05
4.700000e+00   -1.000000e+00   5.000000e-02   2.613000e-05
4.650000e+00   -1.000000e+00   5.000000e-02   2.581450e-05
4.600000e+00   -1.000000e+00   5.000000e-02   2.551150e-05
4.550000e+00   -1.000000e+00   5.000000e-02   2.518100e-05
4.500000e+00   -1.000000e+00   5.000000e-02   2.486600e-05
4.450000e+00   -1.000000e+00   5.000000e-02   2.454650e-05
4.400000e+00   -1.000000e+00   5.000000e-02   2.422050e-05
4.350000e+00   -1.000000e+00   5.000000e-02   2.388250e-05
4.300000e+00   -1.000000e+00   5.000000e-02   2.354900e-05
4.250000e+00   -1.000000e+00   5.000000e-02   2.321300e-05
4.200000e+00   -1.000000e+00   5.000000e-02   2.287400e-05
4.150000e+00   -1.000000e+00   5.000000e-02   2.251650e-05
4.100000e+00   -1.000000e+00   5.000000e-02   2.218550e-05
4.050000e+00   -1.000000e+00   5.000000e-02   2.183200e-05
4.000000e+00   -1.000000e+00   5.000000e-02   2.147400e-05
3.950000e+00   -1.000000e+00   5.000000e-02   2.112050e-05
3.900000e+00   -1.000000e+00   5.000000e-02   2.075150e-05
3.850000e+00   -1.000000e+00   5.000000e-02   2.039000e-05
3.800000e+00   -1.000000e+00   5.000000e-02   2.002550e-05
3.750000e+00   -1.000000e+00   5.000000e-02   1.964600e-05
3.700000e+00   -1.000000e+00   5.000000e-02   1.926800e-05
3.650000e+00   -1.000000e+00   5.000000e-02   1.888150e-05
3.600000e+00   -1.000000e+00   5.000000e-02   1.850050e-05
3.550000e+00   -1.000000e+00   5.000000e-02   1.811300e-05
3.500000e+00   -1.000000e+00   5.000000e-02   1.770650e-05
3.450000e+00   -1.000000e+00   5.000000e-02   1.732300e-05
3.400000e+00   -1.000000e+00   5.000000e-02   1.691550e-05
3.350000e+00   -1.000000e+00   5.000000e-02   1.651100e-05
3.300000e+00   -1.000000e+00   5.000000e-02   1.610750e-05
3.250000e+00   -1.000000e+00   5.000000e-02   1.568200e-05
3.200000e+00   -1.000000e+00   5.000000e-02   1.526900e-05
3.150000e+00   -1.000000e+00   5.000000e-02   1.484600e-05
3.100000e+00   -1.000000e+00   5.000000e-02   1.440800e-05
3.050000e+00   -1.000000e+00   5.000000e-02   1.398000e-05
3.000000e+00   -1.000000e+00   5.000000e-02   1.354250e-05
2.950000e+00   -1.000000e+00   5.000000e-02   1.309900e-05
2.900000e+00   -1.000000e+00   5.000000e-02   1.265600e-05
2.850000e+00   -1.000000e+00   5.000000e-02   1.218950e-05
2.800000e+00   -1.000000e+00   5.000000e-02   1.174450e-05
2.750000e+00   -1.000000e+00   5.000000e-02   1.128100e-05
2.700000e+00   -1.000000e+00   5.000000e-02   1.081400e-05
2.650000e+00   -1.000000e+00   5.000000e-02   1.035000e-05
2.600000e+00   -1.000000e+00   5.000000e-02   9.872000e-06
2.550000e+00   -1.000000e+00   5.000000e-02   9.384100e-06
2.500000e+00   -1.000000e+00   5.000000e-02   8.921900e-06
2.450000e+00   -1.000000e+00   5.000000e-02   8.423650e-06
2.400000e+00   -1.000000e+00   5.000000e-02   7.942050e-06
2.350000e+00   -1.000000e+00   5.000000e-02   7.440450e-06
2.300000e+00   -1.000000e+00   5.000000e-02   6.944450e-06
2.250000e+00   -1.000000e+00   5.000000e-02   6.450050e-06
2.200000e+00   -1.000000e+00   5.000000e-02   5.939950e-06
2.150000e+00   -1.000000e+00   5.000000e-02   5.451350e-06
2.100000e+00   -1.000000e+00   5.000000e-02   4.938000e-06
2.050000e+00   -1.000000e+00   5.000000e-02   4.448800e-06
2.000000e+00   -1.000000e+00   5.000000e-02   3.949500e-06
1.950000e+00   -1.000000e+00   5.000000e-02   3.459800e-06
1.900000e+00   -1.000000e+00   5.000000e-02   2.989200e-06
1.850000e+00   -1.000000e+00   5.000000e-02   2.513050e-06
1.800000e+00   -1.000000e+00   5.000000e-02   2.082100e-06
1.750000e+00   -1.000000e+00   5.000000e-02   1.652350e-06
1.700000e+00   -1.000000e+00   5.000000e-02   1.272950e-06
1.650000e+00   -1.000000e+00   5.000000e-02   9.219600e-07
1.600000e+00   -1.000000e+00   5.000000e-02   6.289900e-07
1.550000e+00   -1.000000e+00   5.000000e-02   3.996200e-07
1.500000e+00   -1.000000e+00   5.000000e-02   2.151250e-07
1.450000e+00   -1.000000e+00   5.000000e-02   1.177450e-07
1.400000e+00   -1.000000e+00   5.000000e-02   4.978650e-08
1.350000e+00   -1.000000e+00   5.000000e-02   1.526250e-08
1.300000e+00   -1.000000e+00   5.000000e-02   -8.841000e-09
1.250000e+00   -1.000000e+00   5.000000e-02   5.473000e-09
1.200000e+00   -1.000000e+00   5.000000e-02   -9.287500e-09
1.150000e+00   -1.000000e+00   5.000000e-02   3.110000e-10
1.100000e+00   -1.000000e+00   5.000000e-02   -2.515000e-10
1.050000e+00   -1.000000e+00   5.000000e-02   -1.670000e-10
1.000000e+00   -1.000000e+00   5.000000e-02   -1.180100e-08
9.500000e-01   -1.000000e+00   5.000000e-02   1.840450e-08
9.000000e-01   -1.000000e+00   5.000000e-02   -1.940400e-08
8.500000e-01   -1.000000e+00   5.000000e-02   5.465000e-10
8.000000e-01   -1.000000e+00   5.000000e-02   4.930000e-10
7.500000e-01   -1.000000e+00   5.000000e-02   3.018000e-09
7.000000e-01   -1.000000e+00   5.000000e-02   -5.600000e-10
6.500000e-01   -1.000000e+00   5.000000e-02   6.001000e-09
6.000000e-01   -1.000000e+00   5.000000e-02   -1.216900e-08
5.500000e-01   -1.000000e+00   5.000000e-02   1.868750e-08
5.000000e-01   -1.000000e+00   5.000000e-02   -6.925000e-09
4.500000e-01   -1.000000e+00   5.000000e-02   -7.475000e-10
4.000000e-01   -1.000000e+00   5.000000e-02   1.797100e-08
3.500000e-01   -1.000000e+00   5.000000e-02   -1.240000e-10
3.000000e-01   -1.000000e+00   5.000000e-02   1.042000e-09
2.500000e-01   -1.000000e+00   5.000000e-02   1.150000e-10
2.000000e-01   -1.000000e+00   5.000000e-02   7.155500e-09
1.500000e-01   -1.000000e+00   5.000000e-02   -4.435000e-10
1.000000e-01   -1.000000e+00   5.000000e-02   7.000000e-12
5.000000e-02   -1.000000e+00   5.000000e-02   7.167500e-09
-0.000000e+00   -1.000000e+00   5.000000e-02   1.869750e-08
5.000000e+00   -1.500000e+00   5.000000e-02   2.674000e-05
4.950000e+00   -1.500000e+00   5.000000e-02   2.646550e-05
4.900000e+00   -1.500000e+00   5.000000e-02   2.613450e-05
4.850000e+00   -1.500000e+00   5.000000e-02   2.586500e-05
4.800000e+00   -1.500000e+00   5.000000e-02   2.554050e-05
4.750000e+00   -1.500000e+00   5.000000e-02   2.522000e-05
4.700000e+00   -1.500000e+00   5.000000e-02   2.494100e-05
4.650000e+00   -1.500000e+00   5.000000e-02   2.460050e-05
4.600000e+00   -1.500000e+00   5.000000e-02   2.430400e-05
4.550000e+00   -1.500000e+00   5.000000e-02   2.397750e-05
4.500000e+00   -1.500000e+00   5.000000e-02   2.362350e-05
4.450000e+00   -1.500000e+00   5.000000e-02   2.334100e-05
4.400000e+00   -1.500000e+00   5.000000e-02   2.298050e-05
4.350000e+00   -1.500000e+00   5.000000e-02   2.264200e-05
4.300000e+00   -1.500000e+00   5.000000e-02   2.233400e-05
4.250000e+00   -1.500000e+00   5.000000e-02   2.195500e-05
4.200000e+00   -1.500000e+00   5.000000e-02   2.164950e-05
4.150000e+00   -1.500000e+00   5.000000e-02   2.128050e-05
4.100000e+00   -1.500000e+00   5.000000e-02   2.092150e-05
4.050000e+00   -1.500000e+00   5.000000e-02   2.060100e-05
4.000000e+00   -1.500000e+00   5.000000e-02   2.022000e-05
3.950000e+00   -1.500000e+00   5.000000e-02   1.987000e-05
3.900000e+00   -1.500000e+00   5.000000e-02   1.951450e-05
3.850000e+00   -1.500000e+00   5.000000e-02   1.911800e-05
3.800000e+00   -1.500000e+00   5.000000e-02   1.878000e-05
3.750000e+00   -1.500000e+00   5.000000e-02   1.838000e-05
3.700000e+00   -1.500000e+00   5.000000e-02   1.799150e-05
3.650000e+00   -1.500000e+00   5.000000e-02   1.763550e-05
3.600000e+00   -1.500000e+00   5.000000e-02   1.721550e-05
3.550000e+00   -1.500000e+00   5.000000e-02   1.684750e-05
3.500000e+00   -1.500000e+00   5.000000e-02   1.644700e-05
3.450000e+00   -1.500000e+00   5.000000e-02   1.602650e-05
3.400000e+00   -1.500000e+00   5.000000e-02   1.565500e-05
3.350000e+00   -1.500000e+00   5.000000e-02   1.522050e-05
3.300000e+00   -1.500000e+00   5.000000e-02   1.481700e-05
3.250000e+00   -1.500000e+00   5.000000e-02   1.440900e-05
3.200000e+00   -1.500000e+00   5.000000e-02   1.396100e-05
3.150000e+00   -1.500000e+00   5.000000e-02   1.356700e-05
3.100000e+00   -1.500000e+00   5.000000e-02   1.311500e-05
3.050000e+00   -1.500000e+00   5.000000e-02   1.266950e-05
3.000000e+00   -1.500000e+00   5.000000e-02   1.226400e-05
2.950000e+00   -1.500000e+00   5.000000e-02   1.178700e-05
2.900000e+00   -1.500000e+00   5.000000e-02   1.135600e-05
2.850000e+00   -1.500000e+00   5.000000e-02   1.090300e-05
2.800000e+00   -1.500000e+00   5.000000e-02   1.042350e-05
2.750000e+00   -1.500000e+00   5.000000e-02   9.982200e-06
2.700000e+00   -1.500000e+00   5.000000e-02   9.528900e-06
2.650000e+00   -1.500000e+00   5.000000e-02   9.021550e-06
2.600000e+00   -1.500000e+00   5.000000e-02   8.581350e-06
2.550000e+00   -1.500000e+00   5.000000e-02   8.076750e-06
2.500000e+00   -1.500000e+00   5.000000e-02   7.616650e-06
2.450000e+00   -1.500000e+00   5.000000e-02   7.136900e-06
2.400000e+00   -1.500000e+00   5.000000e-02   6.632100e-06
2.350000e+00   -1.500000e+00   5.000000e-02   6.170700e-06
2.300000e+00   -1.500000e+00   5.000000e-02   5.646050e-06
2.250000e+00   -1.500000e+00   5.000000e-02   5.189250e-06
2.200000e+00   -1.500000e+00   5.000000e-02   4.676350e-06
2.150000e+00   -1.500000e+00   5.000000e-02   4.198400e-06
2.100000e+00   -1.500000e+00   5.000000e-02   3.725950e-06
2.050000e+00   -1.500000e+00   5.000000e-02   3.229800e-06
2.000000e+00   -1.500000e+00   5.000000e-02   2.798550e-06
1.950000e+00   -1.500000e+00   5.000000e-02   2.316250e-06
1.900000e+00   -1.500000e+00   5.000000e-02   1.917900e-06
1.850000e+00   -1.500000e+00   5.000000e-02   1.498900e-06
1.800000e+00   -1.500000e+00   5.000000e-02   1.134300e-06
1.750000e+00   -1.500000e+00   5.000000e-02   8.032850e-07
1.700000e+00   -1.500000e+00   5.000000e-02   5.428650e-07
1.650000e+00   -1.500000e+00   5.000000e-02   3.448950e-07
1.600000e+00   -1.500000e+00   5.000000e-02   1.624700e-07
1.550000e+00   -1.500000e+00   5.000000e-02   8.907550e-08
1.500000e+00   -1.500000e+00   5.000000e-02   3.790500e-08
1.450000e+00   -1.500000e+00   5.000000e-02   2.299300e-08
1.400000e+00   -1.500000e+00   5.000000e-02   4.139000e-09
1.350000e+00   -1.500000e+00   5.000000e-02   -1.600500e-08
1.300000e+00   -1.500000e+00   5.000000e-02   -1.561450e-08
1.250000e+00   -1.500000e+00   5.000000e-02   -1.836850e-08
1.200000e+00   -1.500000e+00   5.000000e-02   -1.889550e-08
1.150000e+00   -1.500000e+00   5.000000e-02   1.883100e-08
1.100000e+00   -1.500000e+00   5.000000e-02   1.580000e-10
1.050000e+00   -1.500000e+00   5.000000e-02   1.847300e-08
1.000000e+00   -1.500000e+00   5.000000e-02   -7.410000e-10
9.500000e-01   -1.500000e+00   5.000000e-02   5.850000e-11
9.000000e-01   -1.500000e+00   5.000000e-02   7.800000e-11
8.500000e-01   -1.500000e+00   5.000000e-02   -1.826750e-08
8.000000e-01   -1.500000e+00   5.000000e-02   -1.133150e-08
7.500000e-01   -1.500000e+00   5.000000e-02   1.888450e-08
7.000000e-01   -1.500000e+00   5.000000e-02   2.240000e-10
6.500000e-01   -1.500000e+00   5.000000e-02   -8.500000e-12
6.000000e-01   -1.500000e+00   5.000000e-02   -7.875000e-10
5.500000e-01   -1.500000e+00   5.000000e-02   1.788300e-08
5.000000e-01   -1.500000e+00   5.000000e-02   -1.892750e-08
4.500000e-01   -1.500000e+00   5.000000e-02   8.520000e-10
4.000000e-01   -1.500000e+00   5.000000e-02   3.137000e-09
3.500000e-01   -1.500000e+00   5.000000e-02   -1.931850e-08
3.000000e-01   -1.500000e+00   5.000000e-02   6.444500e-09
2.500000e-01   -1.500000e+00   5.000000e-02   9.000000e-12
2.000000e-01   -1.500000e+00   5.000000e-02   1.450000e-11
1.500000e-01   -1.500000e+00   5.000000e-02   -1.585250e-08
1.000000e-01   -1.500000e+00   5.000000e-02   -3.230000e-10
5.000000e-02   -1.500000e+00   5.000000e-02   -3.522500e-09
-0.000000e+00   -1.500000e+00   5.000000e-02   1.867050e-08
5.000000e+00   -2.000000e+00   5.000000e-02   2.568500e-05
4.950000e+00   -2.000000e+00   5.000000e-02   2.539200e-05
4.900000e+00   -2.000000e+00   5.000000e-02   2.505950e-05
4.850000e+00   -2.000000e+00   5.000000e-02   2.479200e-05
4.800000e+00   -2.000000e+00   5.000000e-02   2.446150e-05
4.750000e+00   -2.000000e+00   5.000000e-02   2.414250e-05
4.700000e+00   -2.000000e+00   5.000000e-02   2.386550e-05
4.650000e+00   -2.000000e+00   5.000000e-02   2.350900e-05
4.600000e+00   -2.000000e+00   5.000000e-02   2.321400e-05
4.550000e+00   -2.000000e+00   5.000000e-02   2.289100e-05
4.500000e+00   -2.000000e+00   5.000000e-02   2.254550e-05
4.450000e+00   -2.000000e+00   5.000000e-02   2.225050e-05
4.400000e+00   -2.000000e+00   5.000000e-02   2.188700e-05
4.350000e+00   -2.000000e+00   5.000000e-02   2.155300e-05
