VDS,VBS,ID1,ID2
3.1,-0.5,0.0017217,0.0017218
3.11,-0.5,0.001722,0.001722
3.12,-0.5,0.0017223,0.0017221
3.13,-0.5,0.0017225,0.0017226
3.14,-0.5,0.0017229,0.0017226
3.15,-0.5,0.0017232,0.001723
3.16,-0.5,0.0017232,0.0017231
3.17,-0.5,0.0017237,0.0017234
3.18,-0.5,0.0017237,0.0017236
3.19,-0.5,0.0017239,0.0017238
3.2,-0.5,0.0017241,0.0017241
3.21,-0.5,0.0017243,0.0017245
3.22,-0.5,0.0017245,0.0017247
3.23,-0.5,0.001725,0.0017249
3.24,-0.5,0.0017252,0.0017252
3.25,-0.5,0.0017254,0.0017255
3.26,-0.5,0.0017256,0.0017254
3.27,-0.5,0.001726,0.0017259
3.28,-0.5,0.0017261,0.001726
3.29,-0.5,0.0017265,0.0017263
3.3,-0.5,0.0017266,0.0017265
3.31,-0.5,0.0017269,0.0017268
3.32,-0.5,0.0017271,0.0017273
3.33,-0.5,0.0017274,0.0017272
3.34,-0.5,0.0017276,0.0017276
3.35,-0.5,0.0017278,0.0017278
3.36,-0.5,0.001728,0.0017278
3.37,-0.5,0.0017284,0.0017284
3.38,-0.5,0.0017285,0.0017284
3.39,-0.5,0.0017287,0.0017289
3.4,-0.5,0.001729,0.0017289
3.41,-0.5,0.0017292,0.0017291
3.42,-0.5,0.0017294,0.0017293
3.43,-0.5,0.0017298,0.0017295
3.44,-0.5,0.0017298,0.00173
3.45,-0.5,0.0017302,0.0017301
3.46,-0.5,0.0017307,0.0017304
3.47,-0.5,0.0017308,0.0017306
3.48,-0.5,0.001731,0.0017307
3.49,-0.5,0.0017313,0.0017309
3.5,-0.5,0.0017314,0.0017313
3.51,-0.5,0.0017314,0.0017315
3.52,-0.5,0.0017319,0.0017317
3.53,-0.5,0.001732,0.0017321
3.54,-0.5,0.0017323,0.0017322
3.55,-0.5,0.0017326,0.0017323
3.56,-0.5,0.0017328,0.0017326
3.57,-0.5,0.0017333,0.0017328
3.58,-0.5,0.0017333,0.0017329
3.59,-0.5,0.0017337,0.0017332
3.6,-0.5,0.0017338,0.0017336
3.61,-0.5,0.001734,0.0017338
3.62,-0.5,0.0017341,0.0017341
3.63,-0.5,0.0017344,0.0017344
3.64,-0.5,0.0017347,0.0017345
3.65,-0.5,0.001735,0.0017349
3.66,-0.5,0.0017353,0.0017352
3.67,-0.5,0.0017354,0.0017354
3.68,-0.5,0.0017356,0.0017355
3.69,-0.5,0.001736,0.0017356
3.7,-0.5,0.0017362,0.001736
3.71,-0.5,0.0017362,0.0017364
3.72,-0.5,0.0017368,0.0017365
3.73,-0.5,0.0017368,0.0017368
3.74,-0.5,0.0017369,0.0017371
3.75,-0.5,0.0017374,0.0017372
3.76,-0.5,0.0017376,0.0017373
3.77,-0.5,0.001738,0.0017379
3.78,-0.5,0.0017382,0.001738
3.79,-0.5,0.0017384,0.0017383
3.8,-0.5,0.0017388,0.0017385
3.81,-0.5,0.0017391,0.0017389
3.82,-0.5,0.0017391,0.0017392
3.83,-0.5,0.0017396,0.0017393
3.84,-0.5,0.0017397,0.0017397
3.85,-0.5,0.00174,0.0017399
3.86,-0.5,0.0017403,0.0017399
3.87,-0.5,0.0017406,0.0017404
3.88,-0.5,0.0017408,0.0017406
3.89,-0.5,0.0017409,0.0017409
3.9,-0.5,0.0017413,0.0017413
3.91,-0.5,0.0017416,0.0017415
3.92,-0.5,0.001742,0.0017416
3.93,-0.5,0.0017421,0.001742
3.94,-0.5,0.0017425,0.0017423
3.95,-0.5,0.0017427,0.0017424
3.96,-0.5,0.0017431,0.0017427
3.97,-0.5,0.0017433,0.0017432
3.98,-0.5,0.0017438,0.0017433
3.99,-0.5,0.0017437,0.0017437
4,-0.5,0.0017442,0.0017442
4.01,-0.5,0.0017444,0.0017443
4.02,-0.5,0.0017447,0.0017446
4.03,-0.5,0.0017449,0.0017449
4.04,-0.5,0.0017452,0.001745
4.05,-0.5,0.0017456,0.0017454
4.06,-0.5,0.0017458,0.0017457
4.07,-0.5,0.0017463,0.0017459
4.08,-0.5,0.0017464,0.0017463
4.09,-0.5,0.0017466,0.0017467
4.1,-0.5,0.001747,0.0017469
4.11,-0.5,0.0017475,0.0017474
4.12,-0.5,0.0017475,0.0017477
4.13,-0.5,0.001748,0.0017478
4.14,-0.5,0.0017484,0.0017482
4.15,-0.5,0.0017487,0.0017483
4.16,-0.5,0.0017489,0.0017487
4.17,-0.5,0.0017493,0.0017491
4.18,-0.5,0.0017493,0.0017493
4.19,-0.5,0.0017499,0.0017498
4.2,-0.5,0.0017503,0.0017504
4.21,-0.5,0.0017506,0.0017505
4.22,-0.5,0.0017509,0.0017508
4.23,-0.5,0.0017511,0.0017511
4.24,-0.5,0.0017517,0.0017513
4.25,-0.5,0.001752,0.0017517
4.26,-0.5,0.0017522,0.0017522
4.27,-0.5,0.0017526,0.0017525
4.28,-0.5,0.0017529,0.0017528
4.29,-0.5,0.0017532,0.0017531
4.3,-0.5,0.0017537,0.0017535
4.31,-0.5,0.0017541,0.0017538
4.32,-0.5,0.0017545,0.0017542
4.33,-0.5,0.0017548,0.0017547
4.34,-0.5,0.0017551,0.0017549
4.35,-0.5,0.0017557,0.0017553
4.36,-0.5,0.0017559,0.0017556
4.37,-0.5,0.0017564,0.0017562
4.38,-0.5,0.0017566,0.0017564
4.39,-0.5,0.001757,0.001757
4.4,-0.5,0.0017577,0.0017572
4.41,-0.5,0.0017581,0.0017577
4.42,-0.5,0.0017583,0.0017582
4.43,-0.5,0.0017588,0.0017588
4.44,-0.5,0.0017593,0.0017588
4.45,-0.5,0.0017597,0.0017592
4.46,-0.5,0.0017601,0.0017597
4.47,-0.5,0.0017604,0.0017601
4.48,-0.5,0.0017607,0.0017606
4.49,-0.5,0.0017614,0.0017611
4.5,-0.5,0.0017617,0.0017612
4.51,-0.5,0.0017621,0.0017619
4.52,-0.5,0.0017629,0.0017624
4.53,-0.5,0.0017633,0.001763
4.54,-0.5,0.0017637,0.0017634
4.55,-0.5,0.0017643,0.0017638
4.56,-0.5,0.0017646,0.0017642
4.57,-0.5,0.0017653,0.001765
4.58,-0.5,0.0017655,0.0017654
4.59,-0.5,0.0017663,0.0017658
4.6,-0.5,0.0017669,0.0017665
4.61,-0.5,0.0017671,0.001767
4.62,-0.5,0.0017677,0.0017672
4.63,-0.5,0.0017683,0.0017679
4.64,-0.5,0.0017687,0.0017686
4.65,-0.5,0.001769,0.0017691
4.66,-0.5,0.0017697,0.0017696
4.67,-0.5,0.0017704,0.0017702
4.68,-0.5,0.0017708,0.0017707
4.69,-0.5,0.0017715,0.0017714
4.7,-0.5,0.0017722,0.0017718
4.71,-0.5,0.0017727,0.0017725
4.72,-0.5,0.0017734,0.0017729
4.73,-0.5,0.0017737,0.0017735
4.74,-0.5,0.0017745,0.0017744
4.75,-0.5,0.0017749,0.0017749
4.76,-0.5,0.0017756,0.0017756
4.77,-0.5,0.0017762,0.001776
4.78,-0.5,0.0017767,0.0017764
4.79,-0.5,0.0017775,0.0017772
4.8,-0.5,0.0017781,0.001778
4.81,-0.5,0.0017789,0.0017784
4.82,-0.5,0.0017795,0.0017793
4.83,-0.5,0.0017803,0.0017802
4.84,-0.5,0.0017808,0.0017805
4.85,-0.5,0.0017814,0.0017811
4.86,-0.5,0.0017822,0.0017821
4.87,-0.5,0.0017829,0.0017829
4.88,-0.5,0.0017836,0.0017835
4.89,-0.5,0.0017843,0.0017844
4.9,-0.5,0.0017848,0.0017849
4.91,-0.5,0.0017857,0.0017857
4.92,-0.5,0.0017866,0.0017866
4.93,-0.5,0.0017871,0.0017873
4.94,-0.5,0.0017881,0.0017881
4.95,-0.5,0.0017892,0.0017888
4.96,-0.5,0.0017896,0.0017895
4.97,-0.5,0.0017906,0.0017902
4.98,-0.5,0.0017914,0.0017911
4.99,-0.5,0.0017922,0.0017918
5,-0.5,0.0017929,0.0017928
0,-1,0.00000031039,0.0000003043
0.01,-1,0.00002808,0.000028025
0.02,-1,0.000055139,0.000055037
0.03,-1,0.000081886,0.000081914
0.04,-1,0.000110589,0.000110462
0.05,-1,0.00013691,0.00013684
0.06,-1,0.00016313,0.00016299
0.07,-1,0.00018902,0.00018904
0.08,-1,0.00021492,0.00021485
0.09,-1,0.00024233,0.00024224
0.1,-1,0.00026748,0.00026744
0.11,-1,0.00029243,0.00029235
0.12,-1,0.00031718,0.00031708
0.13,-1,0.00034168,0.00034163
0.14,-1,0.0003677,0.00036766
0.15,-1,0.00039166,0.00039153
0.16,-1,0.00041532,0.00041521
0.17,-1,0.00043894,0.00043886
0.18,-1,0.00046201,0.00046203
0.19,-1,0.00048481,0.0004847
0.2,-1,0.00050911,0.00050904
0.21,-1,0.00053129,0.0005313
0.22,-1,0.00055325,0.0005532
0.23,-1,0.00057498,0.0005749
0.24,-1,0.00059635,0.00059627
0.25,-1,0.00061901,0.00061897
0.26,-1,0.00063981,0.00063972
0.27,-1,0.00066041,0.00066035
0.28,-1,0.00068055,0.00068056
0.29,-1,0.00070037,0.00070039
0.3,-1,0.00072142,0.00072133
0.31,-1,0.00074068,0.0007406
0.32,-1,0.0007596,0.00075957
0.33,-1,0.00077814,0.00077806
0.34,-1,0.00079646,0.00079631
0.35,-1,0.00081581,0.00081572
0.36,-1,0.00083337,0.00083334
0.37,-1,0.00085091,0.00085076
0.38,-1,0.0008679,0.0008678
0.39,-1,0.00088446,0.00088443
0.4,-1,0.00090205,0.00090195
0.41,-1,0.00091809,0.00091798
0.42,-1,0.00093382,0.00093374
0.43,-1,0.00094914,0.00094911
0.44,-1,0.00096419,0.00096408
0.45,-1,0.00098006,0.00097996
0.46,-1,0.00099457,0.0009945
0.47,-1,0.00100866,0.0010086
0.48,-1,0.00102244,0.00102232
0.49,-1,0.00103581,0.00103581
0.5,-1,0.0010499,0.00104997
0.51,-1,0.00106273,0.00106273
0.52,-1,0.00107529,0.00107521
0.53,-1,0.0010875,0.00108746
0.54,-1,0.00109931,0.00109939
0.55,-1,0.00111186,0.00111181
0.56,-1,0.00112309,0.00112304
0.57,-1,0.00113398,0.00113408
0.58,-1,0.0011449,0.0011448
0.59,-1,0.0011553,0.0011553
0.6,-1,0.001166,0.0011662
0.61,-1,0.0011758,0.001176
0.62,-1,0.0011854,0.0011853
0.63,-1,0.0011947,0.0011947
0.64,-1,0.0012034,0.0012033
0.65,-1,0.0012128,0.0012129
0.66,-1,0.0012215,0.0012213
0.67,-1,0.0012297,0.0012295
0.68,-1,0.0012375,0.0012375
0.69,-1,0.0012453,0.0012451
0.7,-1,0.0012533,0.0012532
0.71,-1,0.0012604,0.0012602
0.72,-1,0.0012673,0.0012672
0.73,-1,0.0012741,0.001274
0.74,-1,0.0012804,0.0012807
0.75,-1,0.0012866,0.0012865
0.76,-1,0.0012931,0.001293
0.77,-1,0.0012988,0.0012991
0.78,-1,0.0013045,0.0013044
0.79,-1,0.00131,0.0013098
0.8,-1,0.0013153,0.0013151
0.81,-1,0.0013207,0.0013205
0.82,-1,0.0013254,0.0013253
0.83,-1,0.00133,0.0013298
0.84,-1,0.0013345,0.0013344
0.85,-1,0.001339,0.0013388
0.86,-1,0.0013433,0.0013433
0.87,-1,0.0013473,0.0013472
0.88,-1,0.0013512,0.001351
0.89,-1,0.0013547,0.0013547
0.9,-1,0.0013584,0.0013582
0.91,-1,0.0013619,0.0013617
0.92,-1,0.0013653,0.0013651
0.93,-1,0.0013685,0.0013682
0.94,-1,0.0013714,0.0013713
0.95,-1,0.0013742,0.0013742
0.96,-1,0.0013774,0.0013774
0.97,-1,0.00138,0.0013799
0.98,-1,0.0013828,0.0013826
0.99,-1,0.0013851,0.0013851
1,-1,0.0013875,0.0013876
1.01,-1,0.0013903,0.0013899
1.02,-1,0.0013924,0.0013923
1.03,-1,0.0013947,0.0013945
1.04,-1,0.0013965,0.0013964
1.05,-1,0.0013986,0.0013983
1.06,-1,0.0014007,0.0014003
1.07,-1,0.0014026,0.0014025
1.08,-1,0.0014041,0.0014041
1.09,-1,0.0014061,0.001406
1.1,-1,0.0014076,0.0014077
1.11,-1,0.0014093,0.0014091
1.12,-1,0.001411,0.001411
1.13,-1,0.0014126,0.0014125
1.14,-1,0.0014141,0.0014138
1.15,-1,0.0014155,0.0014152
1.16,-1,0.001417,0.0014168
1.17,-1,0.0014183,0.001418
1.18,-1,0.0014192,0.0014193
1.19,-1,0.0014205,0.0014204
1.2,-1,0.001422,0.0014219
1.21,-1,0.0014232,0.0014233
1.22,-1,0.0014244,0.0014243
1.23,-1,0.0014255,0.0014254
1.24,-1,0.0014267,0.0014265
1.25,-1,0.0014278,0.0014277
1.26,-1,0.0014287,0.0014285
1.27,-1,0.0014299,0.0014299
1.28,-1,0.0014308,0.0014306
1.29,-1,0.0014317,0.0014317
1.3,-1,0.0014328,0.0014326
1.31,-1,0.0014338,0.0014335
1.32,-1,0.0014346,0.0014347
1.33,-1,0.0014355,0.0014353
1.34,-1,0.0014363,0.001436
1.35,-1,0.0014372,0.0014371
1.36,-1,0.0014382,0.0014378
1.37,-1,0.0014388,0.0014386
1.38,-1,0.0014397,0.0014395
1.39,-1,0.0014404,0.0014405
1.4,-1,0.001441,0.001441
1.41,-1,0.0014419,0.0014419
1.42,-1,0.0014426,0.0014425
1.43,-1,0.0014435,0.0014433
1.44,-1,0.0014441,0.0014442
1.45,-1,0.0014448,0.0014449
1.46,-1,0.0014454,0.0014454
1.47,-1,0.0014463,0.001446
1.48,-1,0.001447,0.0014467
1.49,-1,0.0014474,0.0014475
1.5,-1,0.0014482,0.0014479
1.51,-1,0.0014488,0.0014486
1.52,-1,0.0014495,0.0014492
1.53,-1,0.0014499,0.0014499
1.54,-1,0.0014508,0.0014507
1.55,-1,0.0014512,0.0014513
1.56,-1,0.0014517,0.0014518
1.57,-1,0.0014522,0.0014526
1.58,-1,0.001453,0.0014529
1.59,-1,0.0014536,0.0014536
1.6,-1,0.0014542,0.001454
1.61,-1,0.0014548,0.0014544
1.62,-1,0.0014551,0.001455
1.63,-1,0.0014558,0.0014557
1.64,-1,0.0014563,0.0014562
1.65,-1,0.0014567,0.0014568
1.66,-1,0.0014572,0.0014572
1.67,-1,0.0014578,0.0014576
1.68,-1,0.0014583,0.0014583
1.69,-1,0.0014588,0.0014589
1.7,-1,0.0014592,0.0014592
1.71,-1,0.0014597,0.0014596
1.72,-1,0.0014601,0.0014604
1.73,-1,0.0014607,0.0014607
1.74,-1,0.0014612,0.001461
1.75,-1,0.0014618,0.0014615
1.76,-1,0.0014621,0.001462
1.77,-1,0.0014627,0.0014625
1.78,-1,0.001463,0.0014631
1.79,-1,0.0014634,0.0014634
1.8,-1,0.0014639,0.0014635
1.81,-1,0.0014646,0.0014642
1.82,-1,0.0014648,0.0014646
1.83,-1,0.0014651,0.0014653
1.84,-1,0.0014657,0.0014653
1.85,-1,0.0014664,0.0014659
1.86,-1,0.0014665,0.0014664
