VGS,VDS,ID1,ID2
-0.59,-4,0.000000017409,0.00000001789
-0.58,-4,-0.000000018214,-0.000000017557
-0.57,-4,0.000000019098,0.000000019072
-0.56,-4,-0.000000017591,-0.000000018133
-0.55,-4,0.0000000178,0.000000017675
-0.54,-4,-0.000000018538,-0.000000017914
-0.53,-4,0.000000018675,0.00000001923
-0.52,-4,-0.000000017187,-0.000000017852
-0.51,-4,0.000000018035,0.000000017674
-0.5,-4,-0.000000018699,-0.000000018372
-0.49,-4,0.000000018448,0.000000018956
-0.48,-4,-0.00000001723,-0.000000017549
-0.47,-4,0.000000018285,0.000000017938
-0.46,-4,-0.000000018745,-0.000000018775
-0.45,-4,0.000000018118,0.000000018454
-0.44,-4,-0.000000017498,-0.000000017337
-0.43,-4,0.000000018741,0.000000018285
-0.42,-4,-0.000000018471,-0.000000018801
-0.41,-4,0.00000001776,0.000000018192
-0.4,-4,-0.000000017609,-0.00000001734
-0.39,-4,0.000000019031,0.000000018775
-0.38,-4,-0.000000018225,-0.000000018448
-0.37,-4,0.000000017661,0.00000001787
-0.36,-4,-0.000000017816,-0.000000017635
-0.35,-4,0.000000019127,0.000000019148
-0.34,-4,-0.000000017966,-0.000000018114
-0.33,-4,0.000000017516,0.000000017608
