VDS,VBS,ID1,ID2
1.54,0,0.00082729,0.0008272
1.55,0,0.00082751,0.00082748
1.56,0,0.00082773,0.00082775
1.57,0,0.00082796,0.00082784
1.58,0,0.00082812,0.00082808
1.59,0,0.0008283,0.00082831
1.6,0,0.00082848,0.00082848
1.61,0,0.0008287,0.00082859
1.62,0,0.00082885,0.00082879
1.63,0,0.00082901,0.00082904
1.64,0,0.00082919,0.00082915
1.65,0,0.00082937,0.00082932
1.66,0,0.00082951,0.00082956
1.67,0,0.00082968,0.0008297
1.68,0,0.00082985,0.00082984
1.69,0,0.00082995,0.00082996
1.7,0,0.00083015,0.00083015
1.71,0,0.00083031,0.00083028
1.72,0,0.00083048,0.00083041
1.73,0,0.00083058,0.00083056
1.74,0,0.00083075,0.00083076
1.75,0,0.0008309,0.00083082
1.76,0,0.00083099,0.00083095
1.77,0,0.00083116,0.00083109
1.78,0,0.00083129,0.00083125
1.79,0,0.00083141,0.00083137
1.8,0,0.00083147,0.00083145
1.81,0,0.00083164,0.00083165
1.82,0,0.00083177,0.00083171
1.83,0,0.00083183,0.00083177
1.84,0,0.00083195,0.00083194
1.85,0,0.00083209,0.00083207
1.86,0,0.00083218,0.00083218
1.87,0,0.00083233,0.00083228
1.88,0,0.0008324,0.00083242
1.89,0,0.00083253,0.00083253
1.9,0,0.00083263,0.00083257
1.91,0,0.00083276,0.00083271
1.92,0,0.00083284,0.00083284
1.93,0,0.00083296,0.00083288
1.94,0,0.00083308,0.00083297
1.95,0,0.00083314,0.00083309
1.96,0,0.00083325,0.00083321
1.97,0,0.00083335,0.00083328
1.98,0,0.00083341,0.00083341
1.99,0,0.00083349,0.00083351
2,0,0.0008336,0.00083357
2.01,0,0.00083371,0.00083362
2.02,0,0.00083379,0.00083377
2.03,0,0.00083389,0.00083388
2.04,0,0.00083399,0.00083394
2.05,0,0.00083405,0.000834
2.06,0,0.00083413,0.00083415
2.07,0,0.00083424,0.00083423
2.08,0,0.00083432,0.00083427
2.09,0,0.00083438,0.00083434
2.1,0,0.00083448,0.00083448
2.11,0,0.00083459,0.00083449
2.12,0,0.00083465,0.00083463
2.13,0,0.00083473,0.0008347
2.14,0,0.00083479,0.00083482
2.15,0,0.00083491,0.0008348
2.16,0,0.00083495,0.00083485
2.17,0,0.00083503,0.00083504
2.18,0,0.00083515,0.00083508
2.19,0,0.00083524,0.00083513
2.2,0,0.00083527,0.00083522
2.21,0,0.00083536,0.00083532
2.22,0,0.00083544,0.00083535
2.23,0,0.00083542,0.00083542
2.24,0,0.00083553,0.00083554
2.25,0,0.00083564,0.00083564
2.26,0,0.00083571,0.00083563
2.27,0,0.00083578,0.00083575
2.28,0,0.00083581,0.00083582
2.29,0,0.00083589,0.00083588
2.3,0,0.000836,0.00083589
2.31,0,0.00083604,0.00083604
2.32,0,0.00083615,0.00083612
2.33,0,0.00083621,0.00083613
2.34,0,0.00083624,0.00083618
2.35,0,0.0008363,0.00083632
2.36,0,0.00083638,0.00083636
2.37,0,0.00083647,0.00083638
2.38,0,0.00083653,0.0008365
2.39,0,0.0008366,0.0008366
2.4,0,0.00083666,0.00083655
2.41,0,0.00083671,0.00083664
2.42,0,0.00083677,0.00083675
2.43,0,0.00083683,0.00083685
2.44,0,0.0008369,0.00083687
2.45,0,0.00083695,0.00083693
2.46,0,0.00083702,0.000837
2.47,0,0.0008371,0.00083706
2.48,0,0.00083716,0.00083708
2.49,0,0.0008372,0.00083716
2.5,0,0.0008373,0.00083729
2.51,0,0.00083735,0.00083722
2.52,0,0.00083741,0.00083733
2.53,0,0.00083745,0.00083743
2.54,0,0.00083753,0.00083746
2.55,0,0.00083759,0.00083751
2.56,0,0.00083764,0.00083751
2.57,0,0.00083767,0.00083766
2.58,0,0.00083774,0.00083766
2.59,0,0.00083777,0.00083773
2.6,0,0.00083781,0.00083781
2.61,0,0.00083788,0.0008379
2.62,0,0.00083796,0.00083786
2.63,0,0.00083799,0.00083796
