VGS,VDS,ID1,ID2
0,0,-0.000000019766,-0.000000018772
0.00999999999999979,0,0.000000016921,0.000000019029
0.0199999999999996,0,0.00000000337,-0.000000017402
0.0300000000000002,0,-0.000000020094,0.000000000778
0.04,0,0.000000019797,0.000000016939
0.0499999999999998,0,-0.000000018254,-0.000000018621
0.0599999999999996,0,-0.000000000294,0.000000015126
0.0700000000000003,0,0.000000018337,0.000000003854
0.0800000000000001,0,-0.000000019936,-0.000000018853
0.0899999999999999,0,0.000000015231,0.000000018136
0.0999999999999996,0,0.000000004909,-0.000000018575
0.11,0,-0.00000002001,0.000000015533
0.12,0,0.000000019021,0.000000003457
0.13,0,-0.000000000058,-0.000000018864
0.14,0,-0.000000019775,0.000000018323
0.15,0,0.000000020525,-0.000000018611
0.16,0,-0.000000019945,0.000000019487
0.17,0,0.000000014464,-0.000000018354
0.18,0,0.000000006317,0.00000001814
0.19,0,-0.00000001976,-0.000000018561
0.2,0,0.000000018194,0.000000015467
0.21,0,-0.000000020072,0.000000003466
0.22,0,0.000000014555,-0.000000018911
0.23,0,0.000000006116,0.00000001834
0.24,0,-0.00000001978,-0.000000018605
0.25,0,0.000000018416,0.000000015854
0.26,0,-0.000000020202,0.000000003203
0.27,0,0.000000014612,-0.000000018894
0.28,0,0.000000005726,0.000000018628
0.29,0,-0.0000000198,-0.000000018583
0.3,0,0.000000018664,0.000000019433
0.31,0,0.000000001294,-0.000000018584
0.32,0,-0.000000019789,0.000000018322
0.33,0,0.000000020862,-0.00000001858
0.34,0,-0.000000019441,0.000000015828
0.35,0,0.000000019324,0.000000003234
0.36,0,-0.000000000392,-0.000000018927
0.37,0,-0.000000019845,0.000000018532
0.38,0,0.000000014589,-0.000000018593
0.39,0,0.000000005925,0.000000016095
0.4,0,-0.000000019882,0.000000002959
0.41,0,0.000000018506,-0.000000018887
0.42,0,-0.00000002024,0.000000018802
0.43,0,0.000000014735,-0.000000018485
0.44,0,0.000000005611,0.000000019265
0.45,0,-0.000000019919,-0.000000018769
0.46,0,0.000000018811,0.000000018547
0.47,0,-0.000000020242,-0.000000018553
0.48,0,0.000000014999,0.000000016101
0.49,0,0.000000005353,0.000000002968
0.5,0,-0.000000020119,-0.000000018891
0.51,0,0.000000018979,0.000000018801
0.52,0,0.000000000659,-0.000000018532
0.53,0,-0.000000019877,0.000000019305
0.54,0,0.000000020851,-0.000000018702
0.55,0,-0.00000001992,0.000000018472
0.56,0,0.000000019511,-0.000000018583
0.57,0,-0.000000019991,0.000000016017
0.58,0,0.000000016654,0.000000002982
0.59,0,0.000000003914,-0.000000018943
0.6,0,-0.00000002032,0.000000018725
0.61,0,0.000000019709,-0.00000001849
0.62,0,-0.000000018115,0.000000016387
0.63,0,-0.000000001133,-0.000000018258
0.64,0,0.000000018691,0.000000017982
0.65,0,-0.000000020243,-0.000000018546
0.66,0,0.000000014885,0.000000015217
0.67,0,0.000000005375,0.000000003664
0.68,0,-0.000000020069,-0.000000018891
0.690000000000001,0,0.000000019012,0.00000001818
0.7,0,0.000000000776,-0.000000018569
